index,build,test_index,PARALLEL,CPU,WINDOW,CONGESTION,NODELAY,THROUGHPUT,run_index
4396,IPerf,4396,5,6,16,cubic,Nagle enabled,104857600.0,0
4397,IPerf,4397,6,6,16,cubic,Nagle enabled,130023424.0,0
4398,IPerf,4398,7,6,16,cubic,Nagle enabled,161480704.0,0
4399,IPerf,4399,8,6,16,cubic,Nagle enabled,186646528.0,0
4400,IPerf,4400,1,7,16,cubic,Nagle enabled,19188940.8,0
4401,IPerf,4401,2,7,16,cubic,Nagle enabled,38797312.0,0
4402,IPerf,4402,3,7,16,cubic,Nagle enabled,68052582.4,0
4403,IPerf,4403,4,7,16,cubic,Nagle enabled,80425779.2,0
4404,IPerf,4404,5,7,16,cubic,Nagle enabled,108003328.0,0
4405,IPerf,4405,6,7,16,cubic,Nagle enabled,133169152.0,0
4406,IPerf,4406,7,7,16,cubic,Nagle enabled,164626432.0,0
4407,IPerf,4407,8,7,16,cubic,Nagle enabled,191889408.0,0
4408,IPerf,4408,1,8,16,cubic,Nagle enabled,19084083.2,0
4409,IPerf,4409,2,8,16,cubic,Nagle enabled,41209036.8,0
4410,IPerf,4410,3,8,16,cubic,Nagle enabled,63753420.8,0
4411,IPerf,4411,4,8,16,cubic,Nagle enabled,83047219.2,0
4412,IPerf,4412,5,8,16,cubic,Nagle enabled,104857600.0,0
4413,IPerf,4413,6,8,16,cubic,Nagle enabled,136314880.0,0
4414,IPerf,4414,7,8,16,cubic,Nagle enabled,158334976.0,0
4415,IPerf,4415,8,8,16,cubic,Nagle enabled,186646528.0,0
4416,IPerf,4416,1,1,32,cubic,Nagle enabled,20656947.2,0
4417,IPerf,4417,2,1,32,cubic,Nagle enabled,50226790.4,0
4418,IPerf,4418,3,1,32,cubic,Nagle enabled,75078041.6,0
4419,IPerf,4419,4,1,32,cubic,Nagle enabled,93532979.2,0
4420,IPerf,4420,5,1,32,cubic,Nagle enabled,117440512.0,0
4421,IPerf,4421,6,1,32,cubic,Nagle enabled,137363456.0,0
4422,IPerf,4422,7,1,32,cubic,Nagle enabled,163577856.0,0
4423,IPerf,4423,8,1,32,cubic,Nagle enabled,198180864.0,0
4424,IPerf,4424,1,2,32,cubic,Nagle enabled,20132659.2,0
4425,IPerf,4425,2,2,32,cubic,Nagle enabled,46661632.0,0
4426,IPerf,4426,3,2,32,cubic,Nagle enabled,67738009.6,0
4427,IPerf,4427,4,2,32,cubic,Nagle enabled,99824435.2,0
4428,IPerf,4428,5,2,32,cubic,Nagle enabled,120586240.0,0
4429,IPerf,4429,6,2,32,cubic,Nagle enabled,150994944.0,0
4430,IPerf,4430,7,2,32,cubic,Nagle enabled,157286400.0,0
4431,IPerf,4431,8,2,32,cubic,Nagle enabled,192937984.0,0
4432,IPerf,4432,1,3,32,cubic,Nagle enabled,19713228.8,0
4433,IPerf,4433,2,3,32,cubic,Nagle enabled,43620761.6,0
4434,IPerf,4434,3,3,32,cubic,Nagle enabled,75078041.6,0
4435,IPerf,4435,4,3,32,cubic,Nagle enabled,101607014.4,0
4436,IPerf,4436,5,3,32,cubic,Nagle enabled,124780544.0,0
4437,IPerf,4437,6,3,32,cubic,Nagle enabled,155189248.0,0
4438,IPerf,4438,7,3,32,cubic,Nagle enabled,179306496.0,0
4439,IPerf,4439,8,3,32,cubic,Nagle enabled,204472320.0,0
4440,IPerf,4440,1,4,32,cubic,Nagle enabled,19713228.8,0
4441,IPerf,4441,2,4,32,cubic,Nagle enabled,42572185.6,0
4442,IPerf,4442,3,4,32,cubic,Nagle enabled,67004006.4,0
4443,IPerf,4443,4,4,32,cubic,Nagle enabled,97727283.2,0
4444,IPerf,4444,5,4,32,cubic,Nagle enabled,116391936.0,0
4445,IPerf,4445,6,4,32,cubic,Nagle enabled,165675008.0,0
4446,IPerf,4446,7,4,32,cubic,Nagle enabled,178257920.0,0
4447,IPerf,4447,8,4,32,cubic,Nagle enabled,205520896.0,0
4448,IPerf,4448,1,5,32,cubic,Nagle enabled,20237516.8,0
4449,IPerf,4449,2,5,32,cubic,Nagle enabled,38797312.0,0
4450,IPerf,4450,3,5,32,cubic,Nagle enabled,60712550.4,0
4451,IPerf,4451,4,5,32,cubic,Nagle enabled,86088089.6,0
4452,IPerf,4452,5,5,32,cubic,Nagle enabled,118489088.0,0
4453,IPerf,4453,6,5,32,cubic,Nagle enabled,145752064.0,0
4454,IPerf,4454,7,5,32,cubic,Nagle enabled,178257920.0,0
4455,IPerf,4455,8,5,32,cubic,Nagle enabled,204472320.0,0
4456,IPerf,4456,1,6,32,cubic,Nagle enabled,20237516.8,0
4457,IPerf,4457,2,6,32,cubic,Nagle enabled,42991616.0,0
4458,IPerf,4458,3,6,32,cubic,Nagle enabled,69625446.4,0
4459,IPerf,4459,4,6,32,cubic,Nagle enabled,86717235.2,0
4460,IPerf,4460,5,6,32,cubic,Nagle enabled,106954752.0,0
4461,IPerf,4461,6,6,32,cubic,Nagle enabled,133169152.0,0
4462,IPerf,4462,7,6,32,cubic,Nagle enabled,166723584.0,0
4463,IPerf,4463,8,6,32,cubic,Nagle enabled,189792256.0,0
4464,IPerf,4464,1,7,32,cubic,Nagle enabled,18979225.6,0
4465,IPerf,4465,2,7,32,cubic,Nagle enabled,39426457.6,0
4466,IPerf,4466,3,7,32,cubic,Nagle enabled,62285414.4,0
4467,IPerf,4467,4,7,32,cubic,Nagle enabled,82418073.6,0
4468,IPerf,4468,5,7,32,cubic,Nagle enabled,116391936.0,0
4469,IPerf,4469,6,7,32,cubic,Nagle enabled,137363456.0,0
4470,IPerf,4470,7,7,32,cubic,Nagle enabled,176160768.0,0
4471,IPerf,4471,8,7,32,cubic,Nagle enabled,196083712.0,0
4472,IPerf,4472,1,8,32,cubic,Nagle enabled,23907532.8,0
4473,IPerf,4473,2,8,32,cubic,Nagle enabled,42047897.6,0
4474,IPerf,4474,3,8,32,cubic,Nagle enabled,61131980.8,0
4475,IPerf,4475,4,8,32,cubic,Nagle enabled,87241523.2,0
4476,IPerf,4476,5,8,32,cubic,Nagle enabled,113246208.0,0
4477,IPerf,4477,6,8,32,cubic,Nagle enabled,141557760.0,0
4478,IPerf,4478,7,8,32,cubic,Nagle enabled,164626432.0,0
4479,IPerf,4479,8,8,32,cubic,Nagle enabled,183500800.0,0
4480,IPerf,4480,1,1,64,cubic,Nagle enabled,38547331481.6,0
4481,IPerf,4481,2,1,64,cubic,Nagle enabled,42842298777.6,0
4482,IPerf,4482,3,1,64,cubic,Nagle enabled,41553808588.8,0
4483,IPerf,4483,4,1,64,cubic,Nagle enabled,14602888806.4,0
4484,IPerf,4484,5,1,64,cubic,Nagle enabled,11811160064.0,0
4485,IPerf,4485,6,1,64,cubic,Nagle enabled,15998753177.6,0
4486,IPerf,4486,7,1,64,cubic,Nagle enabled,12025908428.8,0
4487,IPerf,4487,8,1,64,cubic,Nagle enabled,13421772800.0,0
4488,IPerf,4488,1,2,64,cubic,Nagle enabled,37580963840.0,0
4489,IPerf,4489,2,2,64,cubic,Nagle enabled,75913546956.8,0
4490,IPerf,4490,3,2,64,cubic,Nagle enabled,74088185856.0,0
4491,IPerf,4491,4,2,64,cubic,Nagle enabled,74195560038.4,0
4492,IPerf,4492,5,2,64,cubic,Nagle enabled,63243393433.6,0
4493,IPerf,4493,6,2,64,cubic,Nagle enabled,57552561766.4,0
4494,IPerf,4494,7,2,64,cubic,Nagle enabled,54975581388.8,0
4495,IPerf,4495,8,2,64,cubic,Nagle enabled,29420525977.6,0
4496,IPerf,4496,1,3,64,cubic,Nagle enabled,38439957299.2,0
4497,IPerf,4497,2,3,64,cubic,Nagle enabled,76450417868.8,0
4498,IPerf,4498,3,3,64,cubic,Nagle enabled,99643241267.2,0
4499,IPerf,4499,4,3,64,cubic,Nagle enabled,101790724915.2,0
4500,IPerf,4500,5,3,64,cubic,Nagle enabled,102864466739.2,0
4501,IPerf,4501,6,3,64,cubic,Nagle enabled,98032628531.2,0
4502,IPerf,4502,7,3,64,cubic,Nagle enabled,96207267430.4,0
4503,IPerf,4503,8,3,64,cubic,Nagle enabled,86328842649.6,0
4504,IPerf,4504,1,4,64,cubic,Nagle enabled,38439957299.2,0
4505,IPerf,4505,2,4,64,cubic,Nagle enabled,75269301862.4,0
4506,IPerf,4506,3,4,64,cubic,Nagle enabled,99213744537.6,0
4507,IPerf,4507,4,4,64,cubic,Nagle enabled,117037858816.0,0
4508,IPerf,4508,5,4,64,cubic,Nagle enabled,112742891520.0,0
4509,IPerf,4509,6,4,64,cubic,Nagle enabled,105978318028.8,0
4510,IPerf,4510,7,4,64,cubic,Nagle enabled,99643241267.2,0
4511,IPerf,4511,8,4,64,cubic,Nagle enabled,90516435763.2,0
4512,IPerf,4512,1,5,64,cubic,Nagle enabled,37473589657.6,0
4513,IPerf,4513,2,5,64,cubic,Nagle enabled,67323612364.8,0
4514,IPerf,4514,3,5,64,cubic,Nagle enabled,100502234726.4,0
4515,IPerf,4515,4,5,64,cubic,Nagle enabled,121332826112.0,0
4516,IPerf,4516,5,5,64,cubic,Nagle enabled,143881404416.0,0
4517,IPerf,4517,6,5,64,cubic,Nagle enabled,163208757248.0,0
4518,IPerf,4518,7,5,64,cubic,Nagle enabled,152471339008.0,0
4519,IPerf,4519,8,5,64,cubic,Nagle enabled,142807662592.0,0
4520,IPerf,4520,1,6,64,cubic,Nagle enabled,38332583116.8,0
4521,IPerf,4521,2,6,64,cubic,Nagle enabled,68289980006.4,0
4522,IPerf,4522,3,6,64,cubic,Nagle enabled,110595407872.0,0
4523,IPerf,4523,4,6,64,cubic,Nagle enabled,141733920768.0,0
4524,IPerf,4524,5,6,64,cubic,Nagle enabled,165356240896.0,0
4525,IPerf,4525,6,6,64,cubic,Nagle enabled,187904819200.0,0
4526,IPerf,4526,7,6,64,cubic,Nagle enabled,188978561024.0,0
4527,IPerf,4527,8,6,64,cubic,Nagle enabled,182536110080.0,0
4528,IPerf,4528,1,7,64,cubic,Nagle enabled,38762079846.4,0
4529,IPerf,4529,2,7,64,cubic,Nagle enabled,66035122176.0,0
4530,IPerf,4530,3,7,64,cubic,Nagle enabled,103938208563.2,0
4531,IPerf,4531,4,7,64,cubic,Nagle enabled,142807662592.0,0
4532,IPerf,4532,5,7,64,cubic,Nagle enabled,165356240896.0,0
4533,IPerf,4533,6,7,64,cubic,Nagle enabled,188978561024.0,0
4534,IPerf,4534,7,7,64,cubic,Nagle enabled,214748364800.0,0
4535,IPerf,4535,8,7,64,cubic,Nagle enabled,205084688384.0,0
4536,IPerf,4536,1,8,64,cubic,Nagle enabled,38976828211.2,0
4537,IPerf,4537,2,8,64,cubic,Nagle enabled,75161927680.0,0
4538,IPerf,4538,3,8,64,cubic,Nagle enabled,101146479820.8,0
4539,IPerf,4539,4,8,64,cubic,Nagle enabled,137438953472.0,0
4540,IPerf,4540,5,8,64,cubic,Nagle enabled,163208757248.0,0
4541,IPerf,4541,6,8,64,cubic,Nagle enabled,186831077376.0,0
4542,IPerf,4542,7,8,64,cubic,Nagle enabled,214748364800.0,0
4543,IPerf,4543,8,8,64,cubic,Nagle enabled,229780750336.0,0
4544,IPerf,4544,1,1,128,cubic,Nagle enabled,34252364185.6,0
4545,IPerf,4545,2,1,128,cubic,Nagle enabled,22333829939.2,0
4546,IPerf,4546,3,1,128,cubic,Nagle enabled,15569256448.0,0
4547,IPerf,4547,4,1,128,cubic,Nagle enabled,8912057139.2,0
4548,IPerf,4548,5,1,128,cubic,Nagle enabled,11274289152.0,0
4549,IPerf,4549,6,1,128,cubic,Nagle enabled,10146860236.8,0
4550,IPerf,4550,7,1,128,cubic,Nagle enabled,8546984919.04,0
4551,IPerf,4551,8,1,128,cubic,Nagle enabled,8772470702.08,0
4552,IPerf,4552,1,2,128,cubic,Nagle enabled,39084202393.6,0
4553,IPerf,4553,2,2,128,cubic,Nagle enabled,76879914598.4,0
4554,IPerf,4554,3,2,128,cubic,Nagle enabled,53472342835.2,0
4555,IPerf,4555,4,2,128,cubic,Nagle enabled,52505975193.6,0
4556,IPerf,4556,5,2,128,cubic,Nagle enabled,43486543872.0,0
4557,IPerf,4557,6,2,128,cubic,Nagle enabled,29527900160.0,0
4558,IPerf,4558,7,2,128,cubic,Nagle enabled,33393370726.4,0
4559,IPerf,4559,8,2,128,cubic,Nagle enabled,30279519436.8,0
4560,IPerf,4560,1,3,128,cubic,Nagle enabled,38869454028.8,0
4561,IPerf,4561,2,3,128,cubic,Nagle enabled,77524159692.8,0
4562,IPerf,4562,3,3,128,cubic,Nagle enabled,96744138342.4,0
4563,IPerf,4563,4,3,128,cubic,Nagle enabled,93308164505.6,0
4564,IPerf,4564,5,3,128,cubic,Nagle enabled,75484050227.2,0
4565,IPerf,4565,6,3,128,cubic,Nagle enabled,57123065036.8,0
4566,IPerf,4566,7,3,128,cubic,Nagle enabled,52183852646.4,0
4567,IPerf,4567,8,3,128,cubic,Nagle enabled,44130788966.4,0
4568,IPerf,4568,1,4,128,cubic,Nagle enabled,38869454028.8,0
4569,IPerf,4569,2,4,128,cubic,Nagle enabled,77631533875.2,0
4570,IPerf,4570,3,4,128,cubic,Nagle enabled,102864466739.2,0
4571,IPerf,4571,4,4,128,cubic,Nagle enabled,122406567936.0,0
4572,IPerf,4572,5,4,128,cubic,Nagle enabled,120259084288.0,0
4573,IPerf,4573,6,4,128,cubic,Nagle enabled,91697551769.6,0
4574,IPerf,4574,7,4,128,cubic,Nagle enabled,68826850918.4,0
4575,IPerf,4575,8,4,128,cubic,Nagle enabled,59163174502.4,0
4576,IPerf,4576,1,5,128,cubic,Nagle enabled,38332583116.8,0
4577,IPerf,4577,2,5,128,cubic,Nagle enabled,76235669504.0,0
4578,IPerf,4578,3,5,128,cubic,Nagle enabled,111669149696.0,0
4579,IPerf,4579,4,5,128,cubic,Nagle enabled,135291469824.0,0
4580,IPerf,4580,5,5,128,cubic,Nagle enabled,152471339008.0,0
4581,IPerf,4581,6,5,128,cubic,Nagle enabled,143881404416.0,0
4582,IPerf,4582,7,5,128,cubic,Nagle enabled,137438953472.0,0
4583,IPerf,4583,8,5,128,cubic,Nagle enabled,120259084288.0,0
4584,IPerf,4584,1,6,128,cubic,Nagle enabled,38439957299.2,0
4585,IPerf,4585,2,6,128,cubic,Nagle enabled,71833328025.6,0
4586,IPerf,4586,3,6,128,cubic,Nagle enabled,103401337651.2,0
4587,IPerf,4587,4,6,128,cubic,Nagle enabled,147102629888.0,0
4588,IPerf,4588,5,6,128,cubic,Nagle enabled,169651208192.0,0
4589,IPerf,4589,6,6,128,cubic,Nagle enabled,196494753792.0,0
4590,IPerf,4590,7,6,128,cubic,Nagle enabled,196494753792.0,0
4591,IPerf,4591,8,6,128,cubic,Nagle enabled,183609851904.0,0
4592,IPerf,4592,1,7,128,cubic,Nagle enabled,38439957299.2,0
4593,IPerf,4593,2,7,128,cubic,Nagle enabled,76450417868.8,0
4594,IPerf,4594,3,7,128,cubic,Nagle enabled,113816633344.0,0
4595,IPerf,4595,4,7,128,cubic,Nagle enabled,151397597184.0,0
4596,IPerf,4596,5,7,128,cubic,Nagle enabled,172872433664.0,0
4597,IPerf,4597,6,7,128,cubic,Nagle enabled,197568495616.0,0
4598,IPerf,4598,7,7,128,cubic,Nagle enabled,219043332096.0,0
4599,IPerf,4599,8,7,128,cubic,Nagle enabled,217969590272.0,0
4600,IPerf,4600,1,8,128,cubic,Nagle enabled,38547331481.6,0
4601,IPerf,4601,2,8,128,cubic,Nagle enabled,76879914598.4,0
4602,IPerf,4602,3,8,128,cubic,Nagle enabled,104475079475.2,0
4603,IPerf,4603,4,8,128,cubic,Nagle enabled,142807662592.0,0
4604,IPerf,4604,5,8,128,cubic,Nagle enabled,173946175488.0,0
4605,IPerf,4605,6,8,128,cubic,Nagle enabled,196494753792.0,0
4606,IPerf,4606,7,8,128,cubic,Nagle enabled,228707008512.0,0
4607,IPerf,4607,8,8,128,cubic,Nagle enabled,236223201280.0,0
4608,IPerf,4608,1,1,256,cubic,Nagle enabled,40265318400.0,0
4609,IPerf,4609,2,1,256,cubic,Nagle enabled,22655952486.4,0
4610,IPerf,4610,3,1,256,cubic,Nagle enabled,9738838343.68,0
4611,IPerf,4611,4,1,256,cubic,Nagle enabled,10307921510.4,0
4612,IPerf,4612,5,1,256,cubic,Nagle enabled,8879844884.48,0
4613,IPerf,4613,6,1,256,cubic,Nagle enabled,8847632629.76,0
4614,IPerf,4614,7,1,256,cubic,Nagle enabled,8428873318.4,0
4615,IPerf,4615,8,1,256,cubic,Nagle enabled,9470402887.68,0
4616,IPerf,4616,1,2,256,cubic,Nagle enabled,39835821670.4,0
4617,IPerf,4617,2,2,256,cubic,Nagle enabled,81174881894.4,0
4618,IPerf,4618,3,2,256,cubic,Nagle enabled,77738908057.6,0
4619,IPerf,4619,4,2,256,cubic,Nagle enabled,49714246451.2,0
4620,IPerf,4620,5,2,256,cubic,Nagle enabled,35862976921.6,0
4621,IPerf,4621,6,2,256,cubic,Nagle enabled,33715493273.6,0
4622,IPerf,4622,7,2,256,cubic,Nagle enabled,35862976921.6,0
4623,IPerf,4623,8,2,256,cubic,Nagle enabled,33930241638.4,0
4624,IPerf,4624,1,3,256,cubic,Nagle enabled,40802189312.0,0
4625,IPerf,4625,2,3,256,cubic,Nagle enabled,81174881894.4,0
4626,IPerf,4626,3,3,256,cubic,Nagle enabled,110595407872.0,0
4627,IPerf,4627,4,3,256,cubic,Nagle enabled,96851512524.8,0
4628,IPerf,4628,5,3,256,cubic,Nagle enabled,75806172774.4,0
4629,IPerf,4629,6,3,256,cubic,Nagle enabled,49284749721.6,0
4630,IPerf,4630,7,3,256,cubic,Nagle enabled,46707769344.0,0
4631,IPerf,4631,8,3,256,cubic,Nagle enabled,41553808588.8,0
4632,IPerf,4632,1,4,256,cubic,Nagle enabled,41339060224.0,0
4633,IPerf,4633,2,4,256,cubic,Nagle enabled,81067507712.0,0
4634,IPerf,4634,3,4,256,cubic,Nagle enabled,109521666048.0,0
4635,IPerf,4635,4,4,256,cubic,Nagle enabled,128849018880.0,0
4636,IPerf,4636,5,4,256,cubic,Nagle enabled,114890375168.0,0
4637,IPerf,4637,6,4,256,cubic,Nagle enabled,91053306675.2,0
4638,IPerf,4638,7,4,256,cubic,Nagle enabled,72477573120.0,0
4639,IPerf,4639,8,4,256,cubic,Nagle enabled,37151467110.4,0
4640,IPerf,4640,1,5,256,cubic,Nagle enabled,39943195852.8,0
4641,IPerf,4641,2,5,256,cubic,Nagle enabled,72584947302.4,0
4642,IPerf,4642,3,5,256,cubic,Nagle enabled,107374182400.0,0
4643,IPerf,4643,4,5,256,cubic,Nagle enabled,128849018880.0,0
4644,IPerf,4644,5,5,256,cubic,Nagle enabled,153545080832.0,0
4645,IPerf,4645,6,5,256,cubic,Nagle enabled,155692564480.0,0
4646,IPerf,4646,7,5,256,cubic,Nagle enabled,137438953472.0,0
4647,IPerf,4647,8,5,256,cubic,Nagle enabled,126701535232.0,0
4648,IPerf,4648,1,6,256,cubic,Nagle enabled,39943195852.8,0
4649,IPerf,4649,2,6,256,cubic,Nagle enabled,72692321484.8,0
4650,IPerf,4650,3,6,256,cubic,Nagle enabled,115964116992.0,0
4651,IPerf,4651,4,6,256,cubic,Nagle enabled,142807662592.0,0
4652,IPerf,4652,5,6,256,cubic,Nagle enabled,175019917312.0,0
4653,IPerf,4653,6,6,256,cubic,Nagle enabled,202937204736.0,0
4654,IPerf,4654,7,6,256,cubic,Nagle enabled,192199786496.0,0
4655,IPerf,4655,8,6,256,cubic,Nagle enabled,185757335552.0,0
4656,IPerf,4656,1,7,256,cubic,Nagle enabled,40372692582.4,0
4657,IPerf,4657,2,7,256,cubic,Nagle enabled,78275778969.6,0
4658,IPerf,4658,3,7,256,cubic,Nagle enabled,107374182400.0,0
4659,IPerf,4659,4,7,256,cubic,Nagle enabled,135291469824.0,0
4660,IPerf,4660,5,7,256,cubic,Nagle enabled,180388626432.0,0
4661,IPerf,4661,6,7,256,cubic,Nagle enabled,204010946560.0,0
4662,IPerf,4662,7,7,256,cubic,Nagle enabled,230854492160.0,0
4663,IPerf,4663,8,7,256,cubic,Nagle enabled,214748364800.0,0
4664,IPerf,4664,1,8,256,cubic,Nagle enabled,39406324940.8,0
4665,IPerf,4665,2,8,256,cubic,Nagle enabled,77202037145.6,0
4666,IPerf,4666,3,8,256,cubic,Nagle enabled,109521666048.0,0
4667,IPerf,4667,4,8,256,cubic,Nagle enabled,144955146240.0,0
4668,IPerf,4668,5,8,256,cubic,Nagle enabled,176093659136.0,0
4669,IPerf,4669,6,8,256,cubic,Nagle enabled,198642237440.0,0
4670,IPerf,4670,7,8,256,cubic,Nagle enabled,234075717632.0,0
4671,IPerf,4671,8,8,256,cubic,Nagle enabled,227633266688.0,0
4672,IPerf,4672,1,1,512,cubic,Nagle enabled,40265318400.0,0
4673,IPerf,4673,2,1,512,cubic,Nagle enabled,22011707392.0,0
4674,IPerf,4674,3,1,512,cubic,Nagle enabled,9996536381.44,0
4675,IPerf,4675,4,1,512,cubic,Nagle enabled,15891378995.2,0
4676,IPerf,4676,5,1,512,cubic,Nagle enabled,9105330667.52,0
4677,IPerf,4677,6,1,512,cubic,Nagle enabled,12025908428.8,0
4678,IPerf,4678,7,1,512,cubic,Nagle enabled,9502615142.4,0
4679,IPerf,4679,8,1,512,cubic,Nagle enabled,10146860236.8,0
4680,IPerf,4680,1,2,512,cubic,Nagle enabled,40587440947.2,0
4681,IPerf,4681,2,2,512,cubic,Nagle enabled,79886391705.6,0
4682,IPerf,4682,3,2,512,cubic,Nagle enabled,60773787238.4,0
4683,IPerf,4683,4,2,512,cubic,Nagle enabled,58626303590.4,0
4684,IPerf,4684,5,2,512,cubic,Nagle enabled,31460635443.2,0
4685,IPerf,4685,6,2,512,cubic,Nagle enabled,31782757990.4,0
4686,IPerf,4686,7,2,512,cubic,Nagle enabled,19219978649.6,0
4687,IPerf,4687,8,2,512,cubic,Nagle enabled,27702539059.2,0
4688,IPerf,4688,1,3,512,cubic,Nagle enabled,40480066764.8,0
4689,IPerf,4689,2,3,512,cubic,Nagle enabled,81282256076.8,0
4690,IPerf,4690,3,3,512,cubic,Nagle enabled,107374182400.0,0
4691,IPerf,4691,4,3,512,cubic,Nagle enabled,103079215104.0,0
4692,IPerf,4692,5,3,512,cubic,Nagle enabled,69256347648.0,0
4693,IPerf,4693,6,3,512,cubic,Nagle enabled,57874684313.6,0
4694,IPerf,4694,7,3,512,cubic,Nagle enabled,53042846105.6,0
4695,IPerf,4695,8,3,512,cubic,Nagle enabled,49177375539.2,0
4696,IPerf,4696,1,4,512,cubic,Nagle enabled,39943195852.8,0
4697,IPerf,4697,2,4,512,cubic,Nagle enabled,80852759347.2,0
4698,IPerf,4698,3,4,512,cubic,Nagle enabled,107374182400.0,0
4699,IPerf,4699,4,4,512,cubic,Nagle enabled,134217728000.0,0
4700,IPerf,4700,5,4,512,cubic,Nagle enabled,120259084288.0,0
4701,IPerf,4701,6,4,512,cubic,Nagle enabled,89013197209.6,0
4702,IPerf,4702,7,4,512,cubic,Nagle enabled,80423262617.6,0
4703,IPerf,4703,8,4,512,cubic,Nagle enabled,54868207206.4,0
4704,IPerf,4704,1,5,512,cubic,Nagle enabled,40265318400.0,0
4705,IPerf,4705,2,5,512,cubic,Nagle enabled,72155450572.8,0
4706,IPerf,4706,3,5,512,cubic,Nagle enabled,118111600640.0,0
4707,IPerf,4707,4,5,512,cubic,Nagle enabled,130996502528.0,0
4708,IPerf,4708,5,5,512,cubic,Nagle enabled,156766306304.0,0
4709,IPerf,4709,6,5,512,cubic,Nagle enabled,156766306304.0,0
4710,IPerf,4710,7,5,512,cubic,Nagle enabled,149250113536.0,0
4711,IPerf,4711,8,5,512,cubic,Nagle enabled,130996502528.0,0
4712,IPerf,4712,1,6,512,cubic,Nagle enabled,40480066764.8,0
4713,IPerf,4713,2,6,512,cubic,Nagle enabled,72262824755.2,0
4714,IPerf,4714,3,6,512,cubic,Nagle enabled,113816633344.0,0
4715,IPerf,4715,4,6,512,cubic,Nagle enabled,155692564480.0,0
4716,IPerf,4716,5,6,512,cubic,Nagle enabled,177167400960.0,0
4717,IPerf,4717,6,6,512,cubic,Nagle enabled,204010946560.0,0
4718,IPerf,4718,7,6,512,cubic,Nagle enabled,205084688384.0,0
4719,IPerf,4719,8,6,512,cubic,Nagle enabled,180388626432.0,0
4720,IPerf,4720,1,7,512,cubic,Nagle enabled,39943195852.8,0
4721,IPerf,4721,2,7,512,cubic,Nagle enabled,69900592742.4,0
4722,IPerf,4722,3,7,512,cubic,Nagle enabled,118111600640.0,0
4723,IPerf,4723,4,7,512,cubic,Nagle enabled,147102629888.0,0
4724,IPerf,4724,5,7,512,cubic,Nagle enabled,177167400960.0,0
4725,IPerf,4725,6,7,512,cubic,Nagle enabled,202937204736.0,0
4726,IPerf,4726,7,7,512,cubic,Nagle enabled,241591910400.0,0
4727,IPerf,4727,8,7,512,cubic,Nagle enabled,217969590272.0,0
4728,IPerf,4728,1,8,512,cubic,Nagle enabled,40050570035.2,0
4729,IPerf,4729,2,8,512,cubic,Nagle enabled,79779017523.2,0
4730,IPerf,4730,3,8,512,cubic,Nagle enabled,114890375168.0,0
4731,IPerf,4731,4,8,512,cubic,Nagle enabled,143881404416.0,0
4732,IPerf,4732,5,8,512,cubic,Nagle enabled,167503724544.0,0
4733,IPerf,4733,6,8,512,cubic,Nagle enabled,206158430208.0,0
4734,IPerf,4734,7,8,512,cubic,Nagle enabled,229780750336.0,0
4735,IPerf,4735,8,8,512,cubic,Nagle enabled,252329328640.0,0
4736,IPerf,4736,1,1,1024,cubic,Nagle enabled,40372692582.4,0
4737,IPerf,4737,2,1,1024,cubic,Nagle enabled,20615843020.8,0
4738,IPerf,4738,3,1,1024,cubic,Nagle enabled,16535624089.6,0
4739,IPerf,4739,4,1,1024,cubic,Nagle enabled,10200547328.0,0
4740,IPerf,4740,5,1,1024,cubic,Nagle enabled,10082435727.36,0
4741,IPerf,4741,6,1,1024,cubic,Nagle enabled,8407398481.92,0
4742,IPerf,4742,7,1,1024,cubic,Nagle enabled,9105330667.52,0
4743,IPerf,4743,8,1,1024,cubic,Nagle enabled,9824737689.6,0
4744,IPerf,4744,1,2,1024,cubic,Nagle enabled,40265318400.0,0
4745,IPerf,4745,2,2,1024,cubic,Nagle enabled,81174881894.4,0
4746,IPerf,4746,3,2,1024,cubic,Nagle enabled,61203283968.0,0
4747,IPerf,4747,4,2,1024,cubic,Nagle enabled,40694815129.6,0
4748,IPerf,4748,5,2,1024,cubic,Nagle enabled,38332583116.8,0
4749,IPerf,4749,6,2,1024,cubic,Nagle enabled,30064771072.0,0
4750,IPerf,4750,7,2,1024,cubic,Nagle enabled,32856499814.4,0
4751,IPerf,4751,8,2,1024,cubic,Nagle enabled,28776280883.2,0
4752,IPerf,4752,1,3,1024,cubic,Nagle enabled,39728447488.0,0
4753,IPerf,4753,2,3,1024,cubic,Nagle enabled,81819126988.8,0
4754,IPerf,4754,3,3,1024,cubic,Nagle enabled,108447924224.0,0
4755,IPerf,4755,4,3,1024,cubic,Nagle enabled,91697551769.6,0
4756,IPerf,4756,5,3,1024,cubic,Nagle enabled,77738908057.6,0
4757,IPerf,4757,6,3,1024,cubic,Nagle enabled,56371445760.0,0
4758,IPerf,4758,7,3,1024,cubic,Nagle enabled,47029891891.2,0
4759,IPerf,4759,8,3,1024,cubic,Nagle enabled,56693568307.2,0
4760,IPerf,4760,1,4,1024,cubic,Nagle enabled,40802189312.0,0
4761,IPerf,4761,2,4,1024,cubic,Nagle enabled,81174881894.4,0
4762,IPerf,4762,3,4,1024,cubic,Nagle enabled,108447924224.0,0
4763,IPerf,4763,4,4,1024,cubic,Nagle enabled,132070244352.0,0
